battery_current,extra_load_kg,vehicle_model,c_rating,charge_cycles_weekly,age_of_ev_years,driving_conditions,charging_type,outside_temp_c,auxiliary_load_percent,reduced_range_km,battery_breakdown
148.79161586088657,45.65443878908037,Model A,1.0,17,3,hill road,Level 1,34.6,5.146522759347058,107.47446889098592,Yes
45.27105030117032,375.0075896143476,Model C,1.5,8,7,city,Level 2,25.6,10.011227456380931,195.62584482842172,Yes
204.66970478403303,87.8077671655832,Model B,1.0,17,1,hill road,Level 2,24.4,8.55774891495733,168.12955552941446,Yes
162.62912971929484,185.947999770588,Model C,2.0,10,3,highway,Level 2,21.2,18.887590856605577,107.6547734512504,Yes
103.15976947047892,14.142464145489864,Model A,1.0,16,9,highway,Level 1,36.7,4.822574705560653,152.5521183609471,Yes
171.7912709286551,68.53397127022404,Model B,1.5,13,4,highway,Level 1,30.9,16.681918677223955,92.11694245282833,Yes
72.37719501827988,86.60181537995604,Model A,0.5,19,1,highway,Fast Charging,27.3,22.563283350815507,82.20297694255119,Yes
92.84613003861053,27.205063875088975,Model A,1.5,25,6,highway,Level 1,26.4,20.960614628597682,137.52453668096928,Yes
230.19660235167765,328.3284783114226,Model C,1.5,19,1,hill road,Level 2,19.2,8.486033585564416,88.42429984771482,Yes
79.72108136114089,418.5038979015586,Model D,0.5,21,1,city,Level 1,25.0,3.7932549310676023,131.97312362061308,Yes
122.79718435790478,186.6577031829705,Model B,1.0,9,2,city,Level 1,19.4,9.064854128069339,62.037272494801456,Yes
223.63387297504352,437.2882383591004,Model B,1.5,9,3,hill road,Level 1,23.4,9.86067776814576,175.2412799752111,Yes
179.85312406420658,106.67328728006325,Model D,0.5,29,2,city,Level 1,25.5,13.433154550327206,107.29333065888596,Yes
24.92877427952866,162.69521178061973,Model B,2.0,28,8,hill road,Fast Charging,25.9,1.1308214052855008,52.32830606182796,Yes
45.352730626952884,75.3684965155842,Model C,0.5,9,6,highway,Level 2,19.9,12.769390476600165,193.73992813073045,Yes
11.881981785260036,310.2795977094993,Model B,1.5,25,1,hill road,Level 1,27.6,15.125627665971658,131.7989584276546,Yes
161.42122965499922,209.93479543515343,Model C,2.0,18,6,city,Level 2,24.5,23.547645516221753,187.3814451035949,Yes
117.4416220985004,306.64167342094936,Model B,1.5,6,1,city,Level 2,28.8,18.11805047017066,78.18716282530315,Yes
42.22596421654613,380.8374526970918,Model C,0.5,13,9,city,Level 1,27.9,0.7061317160389269,95.03651833824047,Yes
239.90418905362492,272.8515080164742,Model D,2.0,18,3,hill road,Fast Charging,31.1,4.379282611313126,107.47620836751143,Yes
137.1183337469488,313.81517745089394,Model B,1.5,19,1,hill road,Fast Charging,21.0,11.88602830345282,79.30648579142198,Yes
68.0543905870934,467.62515719716646,Model C,0.5,8,1,hill road,Fast Charging,34.9,24.39814394671777,118.0977346479129,Yes
130.1448570771298,149.53215480442157,Model A,2.0,27,2,city,Level 1,19.4,15.029221756018732,92.21556243065118,Yes
173.10887985642586,179.58196931697657,Model A,1.5,10,6,hill road,Level 1,23.3,21.106454884386398,68.81362780509409,Yes
28.297412313655474,358.8516808546685,Model A,0.5,18,1,hill road,Level 1,25.9,2.598898741281366,62.22278074683189,No
75.92891561149408,305.6527585276934,Model B,1.5,9,7,city,Level 1,27.8,10.928670944003835,88.70437648691743,Yes
203.67171781215848,89.26645226985741,Model C,1.5,15,4,highway,Level 1,23.5,0.5585148721714783,197.18444101009246,Yes
120.3195688966387,188.0736550052451,Model A,1.5,25,7,highway,Level 2,24.6,6.20785112055271,88.44024228306961,Yes
141.17851408775078,233.91900656235748,Model B,1.0,18,4,city,Level 2,34.9,20.28293233336036,178.31822019523145,Yes
113.87584053027263,209.6949189841947,Model C,1.5,11,4,city,Level 1,21.7,15.554777115049959,118.86320629620651,Yes
20.53598623432123,89.1374041610204,Model A,2.0,18,4,highway,Fast Charging,19.9,7.051831401542574,87.85363199412902,Yes
49.77994715683742,462.2150458921311,Model A,0.5,17,8,hill road,Level 2,18.5,21.049065950947792,173.4259715068227,Yes
116.92999329805382,381.1593808469879,Model B,0.5,22,2,city,Level 1,21.9,18.379034705577897,163.23571377782133,Yes
60.204511697902674,240.67791605392614,Model C,1.0,29,8,highway,Level 1,8.3,12.54293548694594,142.61475060134063,Yes
21.9949668783229,340.03051415341827,Model B,1.0,6,1,hill road,Level 2,25.0,1.1058140039819808,92.97569724454567,No
212.4759193724377,448.6413360677609,Model A,1.0,13,7,city,Level 2,33.5,22.658453095141574,164.32862149674492,Yes
245.4862069993878,68.08707118078561,Model B,1.5,15,7,highway,Level 1,24.7,16.727046549067865,52.91073071221506,Yes
200.35428975921747,125.18652535348885,Model B,1.5,24,6,hill road,Fast Charging,31.1,20.336532966427725,91.97575238551096,Yes
214.90838120912008,271.3506236283225,Model A,2.0,15,4,hill road,Level 1,23.1,23.39673879343947,179.26742390827658,Yes
68.07451127609089,399.50518567617934,Model A,0.5,10,5,highway,Level 2,33.8,3.458562202209478,85.09767110256075,Yes
240.55047412316793,18.12744772076369,Model C,0.5,5,1,hill road,Level 2,27.0,18.820966775452913,144.44443366019428,Yes
57.262169068822814,492.00907509818023,Model C,1.5,9,2,highway,Level 1,24.8,3.8640865455119995,121.89058449185548,Yes
238.34315448683975,227.45330144119856,Model A,0.5,26,7,highway,Level 2,20.1,12.890861765297778,114.35340071342249,Yes
248.75663055182824,179.6155703108615,Model A,1.5,29,2,hill road,Level 1,25.9,18.175214776201585,152.93078060173113,Yes
180.8134733790517,146.36221891988595,Model D,1.0,18,8,highway,Fast Charging,33.9,13.009236502843017,55.721876674851,Yes
245.47449563003727,87.17835382543582,Model D,1.5,29,7,highway,Fast Charging,15.4,11.813706094259919,124.68210884059366,Yes
146.6895470961049,395.78695446501393,Model C,2.0,20,8,city,Level 1,24.5,7.083873866495755,116.00603488185094,Yes
72.29002796226169,477.70708237304825,Model B,1.5,13,4,highway,Level 2,23.2,19.200802068571907,162.61941951627557,Yes
114.87901255974901,206.8223774226991,Model A,1.5,23,1,hill road,Level 2,18.1,2.2348488265258815,113.95732524617631,Yes
152.45462449090863,476.2103473767281,Model A,0.5,24,7,highway,Fast Charging,21.3,5.793086027147617,185.71369068896428,Yes
27.5395748864836,411.89880771751706,Model B,1.5,12,1,hill road,Level 2,29.1,1.1295848045255603,198.89613645793494,Yes
159.36238350813906,240.52556373815915,Model C,2.0,12,7,city,Level 2,22.3,4.427294563833758,181.36955478414055,Yes
245.4826808229507,337.0130895630664,Model D,1.5,20,9,hill road,Level 1,30.6,10.191195992752835,169.421575454066,Yes
55.62583594809463,217.49208958523147,Model C,1.5,22,5,highway,Fast Charging,23.4,0.7445358469378827,157.55044209409516,Yes
200.222827909212,279.3617041062762,Model B,1.0,12,2,hill road,Fast Charging,24.6,5.671720580569289,134.12354492786682,Yes
227.89571050710865,29.023168509251906,Model A,1.5,27,1,city,Level 1,29.4,1.0169910531412307,168.02894520140404,Yes
236.488382276853,348.1317376502666,Model D,1.5,13,8,city,Level 1,24.4,21.893504878859382,140.43286910930107,Yes
240.43254505730732,26.412322242068353,Model B,1.5,9,4,city,Fast Charging,26.4,22.249762190497336,194.28552581289262,Yes
135.15031329315326,408.54247345982475,Model A,2.0,6,8,hill road,Fast Charging,22.5,17.46317153601229,183.4204612860345,Yes
244.55389791796088,412.47346473027875,Model C,0.5,25,2,hill road,Level 1,23.5,14.862695996471118,136.46451585781284,Yes
191.75444971226534,118.5386437781073,Model D,1.0,18,3,hill road,Fast Charging,29.0,19.896059114687347,113.74155313841581,Yes
48.80114469687086,161.83139051790013,Model A,1.0,22,3,city,Fast Charging,21.3,7.036240038328148,79.54159004702751,Yes
124.4560255523128,240.65518927914664,Model A,1.5,17,4,hill road,Level 2,19.6,18.550683717381084,86.7114027394735,Yes
182.39948208928095,298.33145346624076,Model A,1.5,16,9,city,Fast Charging,23.5,8.254636921420644,82.81934066312769,Yes
69.36167579658,143.67683087099837,Model A,0.5,19,9,city,Level 1,24.9,11.073310102435032,183.74158662188833,Yes
163.74764405173298,296.2432023159625,Model A,1.5,25,5,highway,Level 2,20.1,24.501540326192156,187.5212269259954,Yes
169.9841149711886,148.89353661464943,Model C,2.0,19,7,highway,Level 2,32.1,21.145846135942488,98.02027010883945,Yes
49.047938514055815,27.745360535530338,Model B,0.5,29,9,city,Fast Charging,26.0,10.466486912145575,155.28530261133267,Yes
145.6204749886615,1.2637749159544742,Model D,1.5,27,1,city,Level 2,20.9,22.625880032079802,68.69954673523992,Yes
195.19045863486585,50.5755289592143,Model C,0.5,27,2,city,Level 1,27.6,2.4320632058751457,134.21362799268206,Yes
129.73495948862606,396.1253500820091,Model D,1.0,5,6,highway,Level 1,29.8,22.57230836648195,94.9117116100798,Yes
12.904748026265782,480.7156561916686,Model A,1.5,29,3,city,Fast Charging,19.5,22.232069914035993,192.58643451251677,Yes
12.169232579030123,213.48309964060962,Model B,0.5,26,7,highway,Fast Charging,27.5,16.169793434166163,70.40900644115712,Yes
95.68704255280292,256.3419767249714,Model A,0.5,11,5,highway,Level 1,22.4,8.117291854914354,70.2627303864195,Yes
232.28657642362768,73.42408453671307,Model C,1.5,17,8,hill road,Level 1,27.4,20.55483661661043,165.6919803769751,Yes
64.88242710486611,275.5156763400785,Model C,0.5,22,1,hill road,Fast Charging,35.4,6.804206087616235,96.79076572019011,Yes
162.2472853292049,72.32745100348842,Model D,1.5,5,9,hill road,Level 1,21.2,3.5544292395258053,88.28989291371457,Yes
63.29820896639694,305.60716559941505,Model A,1.5,15,6,highway,Fast Charging,26.4,13.779893264770926,81.43191180018233,Yes
87.20079751829167,466.6293337904269,Model A,2.0,17,5,city,Level 2,15.0,3.2203744828858403,87.94372771385284,Yes
213.53010150435614,97.8492696515198,Model B,2.0,24,8,hill road,Level 2,34.9,8.93455983485646,198.36709789200862,Yes
184.92674614478724,382.28185902855097,Model B,0.5,13,4,highway,Fast Charging,14.4,14.494026874803126,118.06143156297021,Yes
32.89582655517055,11.751211409162021,Model A,0.5,29,9,city,Fast Charging,25.8,5.188778392922588,87.53866786368367,Yes
112.88848503674407,187.7486206608105,Model D,0.5,20,5,hill road,Fast Charging,30.1,10.344382175164505,59.48169895010591,Yes
17.000743274863474,55.37425391525452,Model B,1.0,15,1,highway,Level 1,24.6,7.702598927474891,68.1700129113991,No
125.41363518472215,176.2377207978497,Model A,1.5,7,8,hill road,Fast Charging,23.1,3.8591743584249465,148.51793868578613,Yes
168.98416280825634,86.76845981944176,Model A,1.5,21,9,hill road,Fast Charging,24.4,15.846062160369693,89.06483065925572,Yes
38.44062966355637,186.65249506144372,Model A,1.0,6,5,highway,Level 2,23.5,15.004989020896087,133.3838799400341,Yes
79.33238533819976,208.76140305376518,Model C,1.0,13,5,hill road,Fast Charging,16.8,13.975204658662784,132.90586888297042,Yes
105.48079012051767,150.2955613904592,Model D,0.5,13,6,highway,Fast Charging,12.7,23.279573978775804,104.29450969978248,Yes
230.68744591745195,328.31097473656456,Model A,1.5,20,9,highway,Level 2,30.7,23.163161952038443,157.01497028921693,Yes
248.38120370151137,459.42602562945484,Model A,2.0,5,5,hill road,Level 1,21.0,14.309286144859982,54.99267479905315,Yes
20.778711758947807,200.29768705263618,Model A,2.0,29,2,city,Fast Charging,24.9,18.467793721389185,112.56000400842528,Yes
192.6419016388941,96.17157823751072,Model B,1.0,21,3,city,Fast Charging,18.7,20.123591315999626,115.12252053703692,Yes
99.21377593656237,135.3613790979917,Model A,1.0,14,3,city,Fast Charging,23.4,2.7463331199193197,68.67911359582095,Yes
104.1899646950752,427.0004117481845,Model C,1.5,24,9,highway,Fast Charging,29.0,21.123852678655066,52.29310189338281,Yes
191.02359360328543,285.81986163507395,Model C,1.5,9,8,hill road,Level 2,22.4,0.12797582889948478,130.12391170982272,Yes
230.42234371489806,227.50551615347862,Model D,2.0,12,6,city,Level 2,31.4,0.0508900475357732,94.20395070033629,Yes
238.22286268061163,74.81836075446336,Model A,1.5,17,5,hill road,Level 2,25.7,7.757698434709148,189.8259186932409,Yes
148.50942064919698,224.86365416189096,Model A,0.5,25,2,city,Fast Charging,25.1,19.824307510346625,155.8533352471477,Yes
95.70907823212067,139.24600167869332,Model A,1.0,9,9,city,Level 1,26.6,23.035340256581463,63.21744127855838,Yes
199.011780606107,471.5815639266746,Model C,2.0,8,8,hill road,Fast Charging,26.3,9.980362789480665,148.3162274408856,Yes
70.24033198295206,442.03505470786564,Model B,2.0,29,5,hill road,Fast Charging,27.9,15.775259849133553,181.2883483925697,Yes
145.37776692004425,41.951270914099005,Model B,0.5,12,6,hill road,Level 1,24.1,11.81409230743307,193.53382363827853,Yes
96.05883076596956,258.3267446306214,Model A,1.5,29,9,hill road,Fast Charging,20.5,6.992225472033745,96.90362742676285,Yes
167.59145768989026,112.52917275733604,Model B,1.5,27,1,city,Level 2,31.4,21.694128776167528,115.69579581885615,Yes
67.69573909444165,205.3885447621453,Model D,1.0,11,4,hill road,Level 2,30.0,14.673465731980292,146.79184691825992,Yes
55.98230697635819,438.4239991257282,Model C,0.5,9,5,highway,Level 1,26.8,17.23408380656374,186.42252570707123,Yes
230.3773808021049,263.7572599442724,Model A,2.0,14,9,city,Level 2,29.8,15.42937869097559,151.40718855083563,Yes
34.43288390788886,167.1076466853799,Model B,0.5,21,5,highway,Level 1,18.9,2.1007024691301837,107.63534769183357,Yes
131.4298978563836,103.94417705249853,Model A,2.0,10,5,city,Level 1,19.9,20.738881601968497,63.53073496788086,Yes
63.00466791112214,400.16242970324464,Model A,0.5,14,3,city,Fast Charging,27.8,0.9623652146201783,71.63139447083587,Yes
19.343191198160188,312.25900768217355,Model C,1.5,20,8,highway,Level 2,18.5,17.269373789399545,132.174213770989,Yes
18.644516389942332,234.0327302131156,Model C,2.0,26,7,city,Level 1,34.0,3.532724297266712,85.75185188579086,Yes
52.05322530539856,108.74217693148903,Model B,1.0,14,8,highway,Fast Charging,21.6,13.684749778519834,117.43674863589271,Yes
218.02488508144006,167.12318707856565,Model C,0.5,8,4,city,Level 1,17.6,3.1846545169612077,111.1034548640948,Yes
77.7948985544864,479.92171336925924,Model D,1.5,6,8,hill road,Level 2,21.3,24.23634685495316,135.57585083891337,Yes
238.11020093807096,260.04496880291714,Model A,2.0,5,4,city,Level 2,20.5,10.811897977624223,100.02042718363961,Yes
149.58935031740646,200.34964062162646,Model C,1.5,7,1,highway,Fast Charging,25.6,19.832550929433943,119.0924934493504,Yes
114.78740554450386,260.71102117416194,Model B,0.5,17,4,hill road,Level 1,26.5,19.9144842459692,137.29623411294898,Yes
149.2213203206691,389.4942529498043,Model B,1.0,29,5,hill road,Level 2,20.4,3.0341730970287806,139.11267810655468,Yes
134.00761245430425,170.0544682514344,Model B,1.0,16,8,hill road,Level 2,25.1,14.156245460478145,120.18147374788289,Yes
192.10630090175803,89.35306046630443,Model D,0.5,5,6,hill road,Level 2,21.0,24.978271895910154,157.11636719494948,Yes
77.79905583348454,292.4680591695239,Model C,2.0,25,5,city,Level 2,30.1,9.553240834909063,108.5335642571759,Yes
94.73209398407258,332.60205174053357,Model C,1.5,14,3,highway,Level 2,19.7,2.388777471211129,168.19828206795904,Yes
224.58263260798017,356.3590014792748,Model D,1.5,10,4,hill road,Level 1,32.5,19.109639001837213,197.69132530685513,Yes
237.14956315609732,440.9937953830648,Model C,2.0,13,6,highway,Level 1,24.7,14.85404798841169,163.89006862839938,Yes
224.21397459675387,185.58706034455653,Model C,0.5,5,6,highway,Fast Charging,28.4,17.859748612652595,166.98699689155248,Yes
110.66751854975526,37.6774481144459,Model C,1.5,16,6,hill road,Level 2,19.1,13.301273420357631,180.83848078992628,Yes
197.2877207216516,479.1742918154711,Model D,1.5,9,2,highway,Fast Charging,23.8,6.726892103430446,65.52377261630409,Yes
124.32057599226371,217.5059637187376,Model D,0.5,5,8,highway,Level 1,34.8,11.701679184064892,134.17081051836533,Yes
129.40956451506452,311.62875483656563,Model B,1.5,6,8,highway,Level 1,22.3,14.640893229737328,150.78180610150702,Yes
59.12322617374815,333.1526615641461,Model D,2.0,18,6,highway,Fast Charging,26.9,5.938463889066151,187.28988420877388,Yes
151.87127278204395,273.25685435060177,Model D,2.0,6,4,city,Level 1,23.0,21.351860327149446,175.01444701463677,Yes
54.672615460803506,102.62876486813505,Model B,0.5,9,2,city,Level 2,22.7,10.286377098924401,108.37385673822408,No
89.5755277761265,377.57152505807073,Model D,0.5,14,6,city,Level 2,31.0,17.880349449514167,96.79610991249915,Yes
215.20724838878442,401.8759871520408,Model C,2.0,24,6,highway,Level 1,32.0,23.602046459394536,94.42797522132474,Yes
59.69819421060525,276.4877930087199,Model A,0.5,10,3,city,Level 2,15.6,10.387555542654866,87.53059199733318,Yes
27.077988441623873,244.28058029242078,Model B,2.0,9,2,hill road,Fast Charging,22.3,11.53373072433322,96.38382549351134,Yes
26.561822227075915,56.969091563992656,Model A,2.0,6,4,highway,Level 1,19.8,4.590423414336511,160.12114707228847,Yes
235.7882849207459,41.97583074989192,Model A,2.0,13,8,city,Fast Charging,26.6,9.402640759081434,67.32799431780828,Yes
131.6609051108403,169.78242278176435,Model B,1.5,14,5,city,Level 1,27.2,13.228070953398936,160.19758184917518,Yes
108.2588972360844,155.42307775869662,Model A,0.5,12,3,highway,Level 2,21.2,5.73974042616027,79.15575454463836,Yes
204.61085944190043,476.8282254816356,Model A,1.5,29,5,highway,Level 2,22.2,0.653496416206284,143.60686548434927,Yes
210.59822269852384,391.81137122171486,Model B,0.5,10,9,highway,Level 2,25.9,6.4447106405234935,139.40013193067517,Yes
89.72584794774511,329.96214762952997,Model B,1.0,9,8,hill road,Level 2,23.7,17.06434926170523,138.89278634085073,Yes
176.46833379371085,258.82404450880256,Model C,1.5,25,7,city,Fast Charging,29.7,21.456431179839033,96.60151463003945,Yes
195.0694758044528,83.68376536332566,Model B,1.5,22,4,hill road,Fast Charging,21.3,3.275869870624859,72.49144424566641,Yes
167.11616484782908,489.22833609214194,Model D,1.5,24,2,city,Level 1,27.7,16.793619822907292,168.7929683315656,Yes
46.38281795202385,187.520349120105,Model A,1.0,22,9,highway,Level 2,23.9,8.500252343065789,86.26790054642578,Yes
220.2119400440937,53.4628012236224,Model B,0.5,6,3,city,Level 2,30.4,7.527067096309148,61.92850620342762,Yes
139.3826926566421,246.89944785787304,Model C,1.0,16,6,highway,Fast Charging,26.7,10.81752128217742,73.78468305560548,Yes
77.79338232880089,436.9990058065416,Model B,0.5,12,7,city,Level 2,18.1,21.767164744929303,67.1195512886508,Yes
